store,item,predicted_sales,days_left,status
6,4,16.293025877596335,30.687976791807785,HEALTHY
6,5,16.293025877596335,30.687976791807785,HEALTHY
6,6,54.39076822011658,9.192736494850124,HEALTHY
6,7,54.39076822011658,9.192736494850124,HEALTHY
6,8,54.39076822011658,9.192736494850124,HEALTHY
6,9,54.39076822011658,9.192736494850124,HEALTHY
6,10,54.39076822011658,9.192736494850124,HEALTHY
6,11,54.39076822011658,9.192736494850124,HEALTHY
6,12,54.39076822011658,9.192736494850124,HEALTHY
6,13,54.39076822011658,9.192736494850124,HEALTHY
6,14,54.39076822011658,9.192736494850124,HEALTHY
6,15,56.39548031004615,8.865958712491562,HEALTHY
6,16,35.91168953806552,13.923043065685121,HEALTHY
6,17,35.91168953806552,13.923043065685121,HEALTHY
6,18,40.563661377612696,12.326303470128876,HEALTHY
6,19,40.563661377612696,12.326303470128876,HEALTHY
6,20,40.563661377612696,12.326303470128876,HEALTHY
6,21,40.563661377612696,12.326303470128876,HEALTHY
6,22,40.563661377612696,12.326303470128876,HEALTHY
6,23,40.563661377612696,12.326303470128876,HEALTHY
6,24,40.563661377612696,12.326303470128876,HEALTHY
6,25,40.563661377612696,12.326303470128876,HEALTHY
6,26,40.563661377612696,12.326303470128876,HEALTHY
6,27,40.563661377612696,12.326303470128876,HEALTHY
6,28,40.563661377612696,12.326303470128876,HEALTHY
6,29,40.563661377612696,12.326303470128876,HEALTHY
6,30,40.563661377612696,12.326303470128876,HEALTHY
6,31,40.563661377612696,12.326303470128876,HEALTHY
6,32,40.563661377612696,12.326303470128876,HEALTHY
6,33,40.563661377612696,12.326303470128876,HEALTHY
6,34,40.563661377612696,12.326303470128876,HEALTHY
6,35,40.563661377612696,12.326303470128876,HEALTHY
6,36,40.563661377612696,12.326303470128876,HEALTHY
6,37,40.563661377612696,12.326303470128876,HEALTHY
6,38,40.563661377612696,12.326303470128876,HEALTHY
6,39,38.50092317412764,12.986701584755677,HEALTHY
6,40,38.50092317412764,12.986701584755677,HEALTHY
6,41,38.50092317412764,12.986701584755677,HEALTHY
6,42,38.50092317412764,12.986701584755677,HEALTHY
6,43,38.50092317412764,12.986701584755677,HEALTHY
6,44,38.50092317412764,12.986701584755677,HEALTHY
6,45,38.50092317412764,12.986701584755677,HEALTHY
6,46,38.50092317412764,12.986701584755677,HEALTHY
6,47,38.50092317412764,12.986701584755677,HEALTHY
6,48,38.50092317412764,12.986701584755677,HEALTHY
6,49,38.50092317412764,12.986701584755677,HEALTHY
6,50,38.50092317412764,12.986701584755677,HEALTHY
7,1,17.257654765690063,28.972650501390827,HEALTHY
7,2,47.35497823173855,10.558551997493833,HEALTHY
7,3,28.94288870148131,17.2754007092046,HEALTHY
7,4,16.293025877596335,30.687976791807785,HEALTHY
7,5,16.293025877596335,30.687976791807785,HEALTHY
7,6,54.39076822011658,9.192736494850124,HEALTHY
7,7,54.39076822011658,9.192736494850124,HEALTHY
7,8,54.39076822011658,9.192736494850124,HEALTHY
7,9,54.39076822011658,9.192736494850124,HEALTHY
7,10,54.39076822011658,9.192736494850124,HEALTHY
7,11,54.39076822011658,9.192736494850124,HEALTHY
7,12,54.39076822011658,9.192736494850124,HEALTHY
7,13,54.39076822011658,9.192736494850124,HEALTHY
7,14,54.39076822011658,9.192736494850124,HEALTHY
7,15,56.39548031004615,8.865958712491562,HEALTHY
7,16,35.91168953806552,13.923043065685121,HEALTHY
7,17,35.91168953806552,13.923043065685121,HEALTHY
7,18,40.563661377612696,12.326303470128876,HEALTHY
7,19,40.563661377612696,12.326303470128876,HEALTHY
7,20,40.563661377612696,12.326303470128876,HEALTHY
7,21,40.563661377612696,12.326303470128876,HEALTHY
7,22,40.563661377612696,12.326303470128876,HEALTHY
7,23,40.563661377612696,12.326303470128876,HEALTHY
7,24,40.563661377612696,12.326303470128876,HEALTHY
7,25,40.563661377612696,12.326303470128876,HEALTHY
7,26,40.563661377612696,12.326303470128876,HEALTHY
7,27,40.563661377612696,12.326303470128876,HEALTHY
7,28,40.563661377612696,12.326303470128876,HEALTHY
7,29,40.563661377612696,12.326303470128876,HEALTHY
7,30,40.563661377612696,12.326303470128876,HEALTHY
7,31,40.563661377612696,12.326303470128876,HEALTHY
7,32,40.563661377612696,12.326303470128876,HEALTHY
7,33,40.563661377612696,12.326303470128876,HEALTHY
7,34,40.563661377612696,12.326303470128876,HEALTHY
7,35,40.563661377612696,12.326303470128876,HEALTHY
7,36,40.563661377612696,12.326303470128876,HEALTHY
7,37,40.563661377612696,12.326303470128876,HEALTHY
7,38,40.563661377612696,12.326303470128876,HEALTHY
7,39,38.50092317412764,12.986701584755677,HEALTHY
7,40,38.50092317412764,12.986701584755677,HEALTHY
7,41,38.50092317412764,12.986701584755677,HEALTHY
7,42,38.50092317412764,12.986701584755677,HEALTHY
7,43,38.50092317412764,12.986701584755677,HEALTHY
7,44,38.50092317412764,12.986701584755677,HEALTHY
7,45,38.50092317412764,12.986701584755677,HEALTHY
7,46,38.50092317412764,12.986701584755677,HEALTHY
7,47,38.50092317412764,12.986701584755677,HEALTHY
7,48,38.50092317412764,12.986701584755677,HEALTHY
7,49,38.50092317412764,12.986701584755677,HEALTHY
7,50,38.50092317412764,12.986701584755677,HEALTHY
8,1,17.257654765690063,28.972650501390827,HEALTHY
8,2,47.35497823173855,10.558551997493833,HEALTHY
8,3,28.94288870148131,17.2754007092046,HEALTHY
8,4,16.293025877596335,30.687976791807785,HEALTHY
8,5,16.293025877596335,30.687976791807785,HEALTHY
8,6,54.39076822011658,9.192736494850124,HEALTHY
8,7,54.39076822011658,9.192736494850124,HEALTHY
8,8,54.39076822011658,9.192736494850124,HEALTHY
8,9,54.39076822011658,9.192736494850124,HEALTHY
8,10,54.39076822011658,9.192736494850124,HEALTHY
8,11,54.39076822011658,9.192736494850124,HEALTHY
8,12,54.39076822011658,9.192736494850124,HEALTHY
8,13,54.39076822011658,9.192736494850124,HEALTHY
8,14,54.39076822011658,9.192736494850124,HEALTHY
8,15,56.39548031004615,8.865958712491562,HEALTHY
8,16,35.91168953806552,13.923043065685121,HEALTHY
8,17,35.91168953806552,13.923043065685121,HEALTHY
8,18,40.563661377612696,12.326303470128876,HEALTHY
8,19,40.563661377612696,12.326303470128876,HEALTHY
8,20,40.563661377612696,12.326303470128876,HEALTHY
8,21,40.563661377612696,12.326303470128876,HEALTHY
8,22,40.563661377612696,12.326303470128876,HEALTHY
8,23,40.563661377612696,12.326303470128876,HEALTHY
8,24,40.563661377612696,12.326303470128876,HEALTHY
8,25,40.563661377612696,12.326303470128876,HEALTHY
8,26,40.563661377612696,12.326303470128876,HEALTHY
8,27,40.563661377612696,12.326303470128876,HEALTHY
8,28,40.563661377612696,12.326303470128876,HEALTHY
8,29,40.563661377612696,12.326303470128876,HEALTHY
8,30,40.563661377612696,12.326303470128876,HEALTHY
8,31,40.563661377612696,12.326303470128876,HEALTHY
8,32,40.563661377612696,12.326303470128876,HEALTHY
8,33,40.563661377612696,12.326303470128876,HEALTHY
8,34,40.563661377612696,12.326303470128876,HEALTHY
8,35,40.563661377612696,12.326303470128876,HEALTHY
8,36,40.563661377612696,12.326303470128876,HEALTHY
8,37,40.563661377612696,12.326303470128876,HEALTHY
8,38,40.563661377612696,12.326303470128876,HEALTHY
8,39,38.50092317412764,12.986701584755677,HEALTHY
8,40,38.50092317412764,12.986701584755677,HEALTHY
8,41,38.50092317412764,12.986701584755677,HEALTHY
8,42,38.50092317412764,12.986701584755677,HEALTHY
8,43,38.50092317412764,12.986701584755677,HEALTHY
8,44,38.50092317412764,12.986701584755677,HEALTHY
8,45,38.50092317412764,12.986701584755677,HEALTHY
8,46,38.50092317412764,12.986701584755677,HEALTHY
8,47,38.50092317412764,12.986701584755677,HEALTHY
8,48,38.50092317412764,12.986701584755677,HEALTHY
8,49,38.50092317412764,12.986701584755677,HEALTHY
8,50,38.50092317412764,12.986701584755677,HEALTHY
9,1,17.257654765690063,28.972650501390827,HEALTHY
9,2,47.35497823173855,10.558551997493833,HEALTHY
9,3,28.94288870148131,17.2754007092046,HEALTHY
9,4,16.293025877596335,30.687976791807785,HEALTHY
9,5,16.293025877596335,30.687976791807785,HEALTHY
9,6,54.39076822011658,9.192736494850124,HEALTHY
9,7,54.39076822011658,9.192736494850124,HEALTHY
9,8,54.39076822011658,9.192736494850124,HEALTHY
9,9,54.39076822011658,9.192736494850124,HEALTHY
9,10,54.39076822011658,9.192736494850124,HEALTHY
9,11,54.39076822011658,9.192736494850124,HEALTHY
9,12,54.39076822011658,9.192736494850124,HEALTHY
9,13,54.39076822011658,9.192736494850124,HEALTHY
9,14,54.39076822011658,9.192736494850124,HEALTHY
9,15,56.39548031004615,8.865958712491562,HEALTHY
9,16,35.91168953806552,13.923043065685121,HEALTHY
9,17,35.91168953806552,13.923043065685121,HEALTHY
9,18,40.563661377612696,12.326303470128876,HEALTHY
9,19,40.563661377612696,12.326303470128876,HEALTHY
9,20,40.563661377612696,12.326303470128876,HEALTHY
9,21,40.563661377612696,12.326303470128876,HEALTHY
9,22,40.563661377612696,12.326303470128876,HEALTHY
9,23,40.563661377612696,12.326303470128876,HEALTHY
9,24,40.563661377612696,12.326303470128876,HEALTHY
9,25,40.563661377612696,12.326303470128876,HEALTHY
9,26,40.563661377612696,12.326303470128876,HEALTHY
9,27,40.563661377612696,12.326303470128876,HEALTHY
9,28,40.563661377612696,12.326303470128876,HEALTHY
9,29,40.563661377612696,12.326303470128876,HEALTHY
9,30,40.563661377612696,12.326303470128876,HEALTHY
9,31,40.563661377612696,12.326303470128876,HEALTHY
9,32,40.563661377612696,12.326303470128876,HEALTHY
9,33,40.563661377612696,12.326303470128876,HEALTHY
9,34,40.563661377612696,12.326303470128876,HEALTHY
9,35,40.563661377612696,12.326303470128876,HEALTHY
9,36,40.563661377612696,12.326303470128876,HEALTHY
9,37,40.563661377612696,12.326303470128876,HEALTHY
9,38,40.563661377612696,12.326303470128876,HEALTHY
9,39,38.50092317412764,12.986701584755677,HEALTHY
9,40,38.50092317412764,12.986701584755677,HEALTHY
9,41,38.50092317412764,12.986701584755677,HEALTHY
9,42,38.50092317412764,12.986701584755677,HEALTHY
9,43,38.50092317412764,12.986701584755677,HEALTHY
9,44,38.50092317412764,12.986701584755677,HEALTHY
9,45,38.50092317412764,12.986701584755677,HEALTHY
9,46,38.50092317412764,12.986701584755677,HEALTHY
9,47,38.50092317412764,12.986701584755677,HEALTHY
9,48,38.50092317412764,12.986701584755677,HEALTHY
9,49,38.50092317412764,12.986701584755677,HEALTHY
9,50,38.50092317412764,12.986701584755677,HEALTHY
10,1,17.257654765690063,28.972650501390827,HEALTHY
10,2,47.35497823173855,10.558551997493833,HEALTHY
10,3,28.94288870148131,17.2754007092046,HEALTHY
10,4,16.293025877596335,30.687976791807785,HEALTHY
10,5,16.293025877596335,30.687976791807785,HEALTHY
10,6,54.39076822011658,9.192736494850124,HEALTHY
10,7,54.39076822011658,9.192736494850124,HEALTHY
10,8,54.39076822011658,9.192736494850124,HEALTHY
10,9,54.39076822011658,9.192736494850124,HEALTHY
10,10,54.39076822011658,9.192736494850124,HEALTHY
10,11,54.39076822011658,9.192736494850124,HEALTHY
10,12,54.39076822011658,9.192736494850124,HEALTHY
10,13,54.39076822011658,9.192736494850124,HEALTHY
10,14,54.39076822011658,9.192736494850124,HEALTHY
10,15,56.39548031004615,8.865958712491562,HEALTHY
10,16,35.91168953806552,13.923043065685121,HEALTHY
10,17,35.91168953806552,13.923043065685121,HEALTHY
10,18,40.563661377612696,12.326303470128876,HEALTHY
10,19,40.563661377612696,12.326303470128876,HEALTHY
10,20,40.563661377612696,12.326303470128876,HEALTHY
10,21,40.563661377612696,12.326303470128876,HEALTHY
10,22,40.563661377612696,12.326303470128876,HEALTHY
10,23,40.563661377612696,12.326303470128876,HEALTHY
10,24,40.563661377612696,12.326303470128876,HEALTHY
10,25,40.563661377612696,12.326303470128876,HEALTHY
10,26,40.563661377612696,12.326303470128876,HEALTHY
10,27,40.563661377612696,12.326303470128876,HEALTHY
10,28,40.563661377612696,12.326303470128876,HEALTHY
10,29,40.563661377612696,12.326303470128876,HEALTHY
10,30,40.563661377612696,12.326303470128876,HEALTHY
10,31,40.563661377612696,12.326303470128876,HEALTHY
10,32,40.563661377612696,12.326303470128876,HEALTHY
10,33,40.563661377612696,12.326303470128876,HEALTHY
10,34,40.563661377612696,12.326303470128876,HEALTHY
10,35,40.563661377612696,12.326303470128876,HEALTHY
10,36,40.563661377612696,12.326303470128876,HEALTHY
10,37,40.563661377612696,12.326303470128876,HEALTHY
10,38,40.563661377612696,12.326303470128876,HEALTHY
10,39,38.50092317412764,12.986701584755677,HEALTHY
10,40,38.50092317412764,12.986701584755677,HEALTHY
10,41,38.50092317412764,12.986701584755677,HEALTHY
10,42,38.50092317412764,12.986701584755677,HEALTHY
10,43,38.50092317412764,12.986701584755677,HEALTHY
10,44,38.50092317412764,12.986701584755677,HEALTHY
10,45,38.50092317412764,12.986701584755677,HEALTHY
10,46,38.50092317412764,12.986701584755677,HEALTHY
10,47,38.50092317412764,12.986701584755677,HEALTHY
10,48,38.50092317412764,12.986701584755677,HEALTHY
10,49,38.50092317412764,12.986701584755677,HEALTHY
10,50,38.50092317412764,12.986701584755677,HEALTHY
